model, index, Age, Workclass, Education-Num, Marital Status, Occupation, Relationship, Race, Sex, Capital Gain, Capital Loss, Hours per week, Country
lime,1979,-1.5852013672471392,-0.5448765537548749,-0.30958117053536416,-0.2588877736812025,0.1850864818342201,-0.12284967048195106,-0.07746621332180052,0.02868721402868384,-0.015695715083448605,-0.014629108262755854,0.0,0.0
lime,1980,-1.7137510362275168,-0.5172173080806675,0.4216358140335641,0.28096269376612665,-0.2694213737304289,-0.16903396627317657,0.07347355985459976,0.03443420241659895,-0.017175717521453325,0.011456946383683216,0.0,0.0
lime,1981,-1.5997762418035375,0.5532462848780463,0.41638291852762416,0.22505750889430284,-0.15291048753876388,0.11921091587670425,0.08852856849674974,-0.018896490207074502,0.00777359625646456,0.005543453988046948,0.0,0.0
lime,1982,-1.6893777983814322,-0.5630452107516757,-0.29188678752029645,-0.2161923935917069,0.1703597729910334,0.12987175691581676,-0.11328316099088884,-0.04874389529096158,-0.013964435743362383,-0.006181163548416031,0.0,0.0
lime,1983,-1.6225446473831826,-0.559413946093323,-0.5442690446832521,-0.30317792219365275,-0.14936243688602074,-0.13052862270548385,-0.06727431818254444,-0.03837500001842869,0.02457471959252483,0.024278744088922215,0.0,0.0
lime,1984,-1.6013721549467985,0.543292260003579,0.3919566658435961,0.288687606122686,-0.17758383024364185,0.061250347192961664,-0.03714125361000388,-0.020015255299814506,0.0036114603103546833,-0.0035060930298389066,0.0,0.0
lime,1985,-1.6433949730051367,0.5151883692945893,0.40725684992232875,-0.2952393440193136,-0.22195468816876304,-0.19362648171997576,0.04651473919741718,-0.023837999736507676,-0.008453083640307996,0.0013446670075976566,0.0,0.0
lime,1986,-1.682577483932289,0.5584188019984483,0.38059326033403773,0.2717058751966808,0.23408689240363373,0.20961317171027108,-0.18680346443195506,0.09292409734422023,0.025773890324821847,0.004083225759546224,0.0,0.0
lime,1987,1.6487910464428792,-0.45376141896530103,0.331608984764,-0.30157071947067227,-0.18029463484965724,0.1698208856491633,0.06262867554101775,0.05269821366549103,0.03443552920903004,0.014600483499362158,0.0,0.0
lime,1988,-1.5108282808657925,0.5486495053006205,-0.4403585532239566,0.2801772966248122,-0.20820963660680528,-0.2052393662464328,-0.04307444133529549,-0.04012148881532052,-0.005255379076334789,-0.0010465354361617284,0.0,0.0
lime,1989,-1.6348440007654674,-0.5675536082623638,-0.4679382848797075,-0.31017486933341676,0.14922996763021157,-0.11721563261412818,-0.052115797058730665,-0.010385190866220353,0.00042562061855616406,-0.00023586327404903778,0.0,0.0
lime,1990,-1.6242954785709014,0.5452024954091519,0.4167493658169466,0.30449232762779727,0.26480153323710137,-0.18269278311105455,0.07367510774524082,0.03327707531834712,0.022710663014427982,0.00027852670556545293,0.0,0.0
lime,1991,-1.6431650945002827,0.5688146756282922,-0.428437468036909,-0.2643664644111029,-0.19661711570607415,-0.1844795969603909,-0.05848952044208776,0.030919588870673934,0.029616368261867018,-0.013316466558728505,0.0,0.0
lime,1992,-1.644917568875407,-0.5266127654721136,-0.4205126584074095,0.3186195344676596,-0.2856056624781193,-0.22544869092453534,-0.17286103223609414,-0.12409169614401055,-0.01628531457615758,0.014301531892295664,0.0,0.0
lime,1993,-1.602397307406792,-0.529876366470023,-0.4520587815873174,-0.3113811281534493,0.3097908373456055,-0.1567452892108082,-0.05198964611681066,0.023166991841309607,0.014466697235414943,-0.006353005542820354,0.0,0.0
lime,1994,-1.6492008379054057,-0.5758204072857913,-0.5612177788036788,-0.3067137898215995,-0.1401207060964721,-0.11686892796720506,-0.03771710862233288,-0.03244882927899983,0.02446045057446131,0.01182221420870334,0.0,0.0
lime,1995,1.4952792016062266,-0.5612311075491065,0.3592481049408103,0.33862037461422484,-0.1891855235481561,0.12223961722505973,0.06136440977462046,-0.027192359310137484,-0.019507731583138628,-0.007017437334022074,0.0,0.0
lime,1996,-1.6348466621837896,0.42147869950597777,0.28696799746421153,0.2640013349985958,-0.17741324559556695,0.15632276989461907,0.07946434664885066,0.05094140118528059,-0.00014656998392867517,-7.930726455389771e-05,0.0,0.0
lime,1997,1.5290196405346113,0.5309571007102685,0.4091127323245445,0.2741830577146944,0.2660898468450886,-0.22560916812087523,-0.16358994887436462,0.11655132655552743,0.043304753850216766,-0.0003797205465715917,0.0,0.0
lime,1998,-1.5776049565881047,-0.5219572706267216,0.4014672926677847,-0.2640001530952168,0.2610372979792413,-0.18607634411369664,0.05138705831232534,0.03215589396125329,-0.021501269467150003,0.0022081527302994994,0.0,0.0
lime,1999,-1.6461413264004416,-0.5169048259432341,0.3689113762849405,-0.27759862172718414,-0.2688186672037617,0.18745843539308743,-0.14009400683452827,0.08758051006564561,-0.0059257209281626064,0.005112355178911383,0.0,0.0
lime,2000,1.5989788309293103,0.552426334386753,0.4081350132427178,0.27212601407256126,0.26601744457852067,-0.21717954718018764,0.15703675474963266,0.06981074382757434,0.02392397974284901,0.009328812288670886,0.0,0.0
lime,2001,-1.6662947372674555,-0.5360737555676924,0.29505935637994407,-0.16579579386554405,-0.10841655848112088,0.0691079986808861,-0.05367802795247021,0.03755323546455085,-0.018632160084395367,0.009139828280768461,0.0,0.0
lime,2002,-1.7069297131716408,-0.5567765115267551,-0.5285999725756108,-0.2930096378993197,-0.2310381347068915,0.18621569566401974,-0.12044299048435946,-0.07351829627523454,0.018775682866889548,0.00021300018393470807,0.0,0.0
lime,2003,-1.604180229589121,0.41127449690174495,-0.18297666167870957,0.16509563798011495,0.10585899766586022,0.042507335964021065,0.041272768573730426,-0.04051715444533559,-0.01907644548437623,0.001610162014780568,0.0,0.0
lime,2004,-1.6335520805434156,-0.5498837515476299,-0.2926258949649145,0.15801053835420178,-0.12544680565199468,-0.08820498162709198,0.04336462086015138,-0.039742221302840955,-0.03525316672904982,-0.026876353852467325,0.0,0.0
lime,2005,-1.6247077899837579,-0.5625610922707764,-0.4171365915477572,-0.2644738315379187,0.16381823074622015,0.04958400655454026,-0.04909847299864066,0.04014828586782981,0.009513809694977237,0.008117289833244229,0.0,0.0
lime,2006,-1.6663177247292753,-0.5316557580130077,0.42887323705589075,0.3343618124963915,-0.2705661645843029,-0.17753589015847784,-0.14227320585200628,0.0787865859274697,0.021741548778088322,-0.009833285018259488,0.0,0.0
lime,2007,-1.691093225246617,0.2734311020446814,-0.2664533048235655,-0.20264218942243487,0.14262092829453368,-0.11154169839778003,0.07130906260171431,0.007824426432395906,0.004774832056147019,-7.746602099597916e-05,0.0,0.0
lime,2008,-1.4908419573461837,0.4015112243828945,0.28165921874678057,-0.27141907199929843,0.16474706495460023,-0.15840154835094675,0.10220996165198297,0.04087460727130158,0.017429132953457733,0.010894327768400332,0.0,0.0
lime,2009,-1.6138927543042645,-0.5667505619796042,-0.5369953140653282,-0.2956831311133494,-0.2292398874752461,-0.13017739421823787,-0.05717432506901143,-0.0359990361808556,0.022253845256314412,0.008183359520352918,0.0,0.0
lime,2010,-1.6357572316569924,-0.5358304589098432,-0.27371231572655425,-0.24659196196039618,-0.1067958339161254,-0.04653807179275874,-0.04358729832316662,0.01968473639634001,-0.009102349579764883,0.0011485071630415015,0.0,0.0
lime,2011,-1.610861623079543,-0.443715009307817,-0.2878850739415892,0.27033401491533743,0.1753817624255077,-0.17290371091422888,0.07760495305820682,0.03293464662340011,-0.012464859738631281,0.00916772463921907,0.0,0.0
lime,2012,-1.5755547059904507,-0.5403033870083493,-0.28958768922575673,-0.1775510159333993,0.16767766894997355,-0.1374686314895209,-0.06458159513514077,-0.026635332360630183,0.020489884098890247,-0.008940198130242464,0.0,0.0
lime,2013,-1.6040100825578756,0.54942472237218,-0.4414577954743452,0.2633089724807227,-0.24829006582685417,-0.19511269322699562,0.11716816674834094,0.07794966582865667,-0.03541695044744411,0.02276169163879636,0.0,0.0
lime,2014,-1.5750897349577038,-0.5091196648426353,-0.45796195648188387,0.33749458655628206,0.29281309450623216,0.1821665606540254,-0.18174768651474263,-0.11832270945614043,-0.04673697916611565,0.017814616380305716,0.0,0.0
lime,2015,-1.6394068789351168,-0.5913826455979352,-0.5090874049316897,-0.2824256239556085,0.15611101817770828,-0.13173398060424882,-0.11839524555023218,-0.07052878785434108,0.01042245467788072,0.005767423841608954,0.0,0.0
lime,2016,-1.6490118531078597,-0.553995780573414,-0.5147973120658148,-0.4892086627984125,-0.2957098973767759,-0.22810206127792151,-0.19087020178508105,-0.06339633891089422,0.014550463458971357,0.006378582496285199,0.0,0.0
lime,2017,-1.6483674842797014,-0.29219747297926263,-0.1674888917991683,-0.13934168929102148,0.13672311841940182,0.11285923592768196,-0.04470764758630935,-0.04171828852591948,0.029971234776446802,0.004340166140001226,0.0,0.0
lime,2018,-1.5561987001091577,0.5477478826458212,0.4129839532460265,0.37208369297026117,-0.27209328528477295,-0.21133187921856436,-0.16044362055548406,0.04945932375830985,-0.009915620746971148,0.005279191386143436,0.0,0.0
lime,2019,-1.660954174767252,-0.5207295208895099,-0.442582471591342,-0.29973228910555183,-0.2009258058175745,-0.13581208339083456,-0.07123238973756357,-0.06799496115647863,-0.045928766697556966,-0.014659390305043955,0.0,0.0
lime,2020,-1.5511400278196696,-0.5432940374836974,-0.4320210377085261,-0.3119848624724423,-0.2100871048873578,0.1524834761431629,0.13344776808413755,-0.04487311488791989,-0.021806418380971606,0.02152261411586646,0.0,0.0
lime,2021,1.588669429031647,-0.5327429637333222,-0.41505216399822914,0.2911833862819945,-0.16626958691855592,0.04546293370072566,-0.045378564203287376,-0.039779803612896125,-0.02697910332231038,-0.012427002423078587,0.0,0.0
lime,2022,-1.6397556520073868,0.5524788082545133,-0.5249193615934687,-0.2767498579086267,-0.21459521542110405,-0.20691848155690618,-0.13924390475490256,-0.02931605181777364,0.0037935554502694212,-0.0022020762632657103,0.0,0.0
lime,2023,-1.5881030081208214,-0.5288526826690937,-0.5181807669584048,0.19972953082437736,-0.1791558975660736,-0.12705875913986275,0.12276433727421207,-0.11470761353044398,-0.04679913456055588,-0.0032061724151491275,0.0,0.0
lime,2024,-1.6361849686712449,0.42836661307486834,-0.2883599392514293,0.1752686992604466,-0.1616049867692579,-0.06415209437094985,0.04994565927114848,-0.03583224175133307,0.03036839269305067,-0.006653209698631598,0.0,0.0
lime,2025,-1.6459243342724261,-0.4500045824991359,-0.2814698931121296,0.19246372826817995,0.18919278441491588,0.1807622571950019,-0.11654772963785175,-0.05588326107632479,-0.02721051625236459,0.01117163206287439,0.0,0.0
lime,2026,-1.5626760045967032,0.5275186100065974,0.40765752512199044,-0.27505769588042744,0.2682058264219495,-0.21132652323396983,-0.18370757262777135,0.08218127268031428,0.023754483834825382,-0.002099921404807676,0.0,0.0
lime,2027,-1.6174802144042444,-0.26967643905370564,0.2550302659138607,-0.2078262681351104,-0.19677425626131123,0.17351579176231455,-0.10822831052942361,0.05705992237465439,-0.04240250864847925,0.006439027460213156,0.0,0.0
lime,2028,-1.5823496666300456,0.42727506437426327,0.35257719491744877,-0.2936630933503641,0.1862588463449251,0.1803592704650849,-0.17443330340887453,0.07283335364555095,-0.010107754077816129,0.002454744618564213,0.0,0.0
lime,2029,-1.6859618855862972,-0.5109760720244415,0.4118628086387988,0.361413885479727,-0.2253271229680968,0.16815019448586285,0.15095784635213974,0.0828742474710708,0.026622995143534695,0.024005875367392338,0.0,0.0
lime,2030,-1.721494602847914,-0.5100067874976746,-0.4630619380800021,0.34193247321039794,-0.2919487691806315,-0.20039085493932943,-0.14104664015568028,0.03870046531426793,-0.03516640663531612,0.02410907253117761,0.0,0.0
lime,2031,-1.6141337931459694,-0.5377219151588885,-0.5338440353604558,-0.26671291194065316,-0.23055912290102482,0.15897673425221923,-0.10198709681481799,-0.04046349101523779,0.006764722561816166,-0.005530133624721479,0.0,0.0
lime,2032,-1.523423456271901,-0.5347685584333159,0.42370921945789813,-0.27549481534580067,-0.176210035689601,0.06700797157226213,0.021874814539344537,-0.014522200307698647,0.007381695883722155,-0.0024149706975020997,0.0,0.0
lime,2033,-1.5260631588749833,-0.5145008805275586,0.40437072892328046,0.332206768198551,-0.26900182413719453,-0.15239415795098937,0.07621318598603072,0.06110915827144901,0.02848140380859378,0.0033743748071326275,0.0,0.0
lime,2034,-1.776431008744021,0.5522061373626712,-0.44731450214343127,0.2890144367991342,-0.2701919888335812,-0.1926774827650034,0.07525616691858292,-0.017142156783221653,0.016148413983432988,-0.01084966207174591,0.0,0.0
lime,2035,-1.6359542129751397,0.5437036632533658,0.41461893281267465,0.2745001843934817,0.25468183670320743,-0.21056535924808095,-0.19653584578542457,0.06970527233365437,0.024655819947693863,0.022948704674948382,0.0,0.0
lime,2036,-1.6193973656021738,-0.529434267087162,-0.509216820415536,-0.2671771322693247,-0.18671609466874747,-0.14827693252537272,-0.04814149672933496,0.03434736008035667,0.022775282754304616,0.006084549373936897,0.0,0.0
lime,2037,-1.5883346589781056,-0.5116189861394408,0.39152004553854935,-0.2924947325867929,0.26524552081582986,-0.18695775078278618,0.06670755105719789,-0.039539033141449846,0.02952913875423274,-0.008326333773201086,0.0,0.0
lime,2038,-1.631922364435814,0.5478794017700132,0.40249149256571193,-0.21750111975063482,0.1506265734093239,0.14874657712772937,0.08831038650023014,0.04202361093244912,-0.03597878685884161,0.0027650084942983906,0.0,0.0
lime,2039,-1.571678165394669,-0.5330366052040639,-0.46524856512108326,-0.28339742772034965,-0.1637514606407703,-0.07112555449476014,-0.04948854323997878,0.04142168032633192,-0.018818938224831983,-0.0005531388757215316,0.0,0.0
lime,2040,-1.6912139295388406,-0.568756346021134,-0.5418935263813416,-0.2897220095169074,-0.15497592300082533,-0.1153083224923815,-0.05321943804050382,-0.03606349776460803,0.0062359331571702255,0.004625463489665123,0.0,0.0
lime,2041,-1.646376182168392,-0.2759831769218831,0.2551409679845781,-0.16114862357286566,0.15327397868798126,-0.0981876658479618,0.08800217998196723,-0.056936663799570034,0.02394597289132209,0.01866399251546229,0.0,0.0
lime,2042,-1.5452634888140013,0.5484819793588958,0.42000394910012984,0.2820299240586876,-0.2669747531634853,-0.2529537183019332,-0.16265868069566713,0.08451023457247825,0.027836719054911845,-0.007349056405215789,0.0,0.0
lime,2043,-1.5950138050677152,-0.533479318738961,-0.48544971724961833,-0.26377641957036113,-0.1963712415072478,-0.16338813814103778,-0.11044440869078564,-0.0615171347143841,0.008979301223973193,0.00896221686997071,0.0,0.0
lime,2044,-1.601937422895638,-0.5499757045323401,-0.3025990613954923,0.17850781347153213,-0.16628687818294702,-0.12060782294259295,-0.06712856620044282,-0.03261852597194468,-0.02642905840668372,0.019698463803289146,0.0,0.0
lime,2045,-1.70631022346825,0.278366217385269,-0.272469777805485,-0.23143929862169332,-0.14379754595076122,0.1350697427023248,-0.12380866302847623,-0.10512479864370756,-0.01329746885319229,0.010009494637678574,0.0,0.0
lime,2046,-1.664107848058569,0.5374596482755989,0.3918001640241795,0.2751697440210062,0.2567421774295704,-0.1953393878619143,-0.19502334681170697,0.0772141597513036,0.03588957303843682,0.009389919000375523,0.0,0.0
lime,2047,1.6109632305043857,-0.5346639181054645,0.42524630642590583,-0.20964645161774542,0.1037258763692524,0.07949118721144822,-0.060255547702189265,0.0312313041730886,-0.021685110339167372,0.01096958085971238,0.0,0.0
lime,2048,-1.6844976872678423,0.5621551179296258,0.38606354784642183,-0.2740664525794268,0.2503567856216486,-0.23096577866386936,-0.16243622971321017,0.08919880856221354,0.02347617946061269,0.00786850587586937,0.0,0.0
lime,2049,-1.5386231388763567,-0.2662024644016221,0.1464169948703421,-0.13733135152140907,0.12543920220894045,-0.1196369732836034,0.08361732289181358,-0.06778643409583864,-0.062177324470726235,-0.0017938981014495787,0.0,0.0
lime,2050,-1.5774940270926348,-0.5236434018856242,-0.28860958180601276,-0.19464536586828168,-0.10638802114637105,-0.05544928500727792,-0.04428438922195725,0.027664142646389847,0.011124069152646918,-0.0007479168139446111,0.0,0.0
lime,2051,1.6804911222446344,0.5614855066023107,0.397957742985754,0.26176329393660885,0.2577987943625552,-0.19777273748498328,-0.13497025226873458,0.08474949441718156,-0.015683014907966485,-0.003906771537156929,0.0,0.0
lime,2052,-1.6151659653163368,-0.5377137108484008,0.42249032210109727,-0.2542094196435349,0.24532984954645706,0.1618323031143661,-0.15196257513663924,0.10032236648788737,0.0321422130231491,-0.021135646526961097,0.0,0.0
lime,2053,-1.7189124996777223,-0.4446179181386679,-0.29088598127307835,0.24835685174833605,-0.21776388766028482,-0.17219298839273744,-0.17089929071441926,0.11192470689602456,0.023681591575086675,0.009702852969625541,0.0,0.0
lime,2054,-1.5536162509012157,0.5482579135249862,-0.4291424036636035,-0.3009649683488096,-0.1475910027242594,-0.04773745756056933,-0.04193856725120399,0.029419790817461818,0.011612231495045868,0.004355867211030589,0.0,0.0
lime,2055,-1.5857325799824724,-0.5174365408044804,0.4234457860438028,0.338210435443456,-0.2802790200710035,-0.18219530601293804,0.05627648433790173,0.01750561781741859,0.013350890967023262,-0.009409499168457052,0.0,0.0
lime,2056,-1.4966253968241976,-0.5444220703754631,0.528208494094758,0.40382474179584127,-0.28333427983645526,0.2574510046605922,-0.22208265244356226,0.0872456772961674,0.028871654418076795,0.020152423541823283,0.0,0.0
lime,2057,-1.6353263934206874,-0.5582863673592946,-0.5252505128174555,-0.30153555448363173,-0.2048889913797359,-0.11720750360952507,-0.03616280121433371,-0.019512876463606523,-0.015342898348967232,0.008602412778247316,0.0,0.0
lime,2058,-1.6035867500167893,-0.2877932783861945,0.24780680991637566,-0.18493463798823853,0.16103721041297064,-0.10994262788279162,-0.03320680996778445,-0.02585071960605786,-0.016936342601137303,-0.008677033064985755,0.0,0.0
lime,2059,1.6946117650320027,-0.542263277170577,-0.46209810980825455,0.346775956214168,-0.28120792813519985,-0.1650348994347582,0.07454719944588749,0.024003595211877695,0.02238076748061175,-0.01022773215969663,0.0,0.0
lime,2060,-1.5273767550526307,-0.5368989076372419,-0.4398161327486344,-0.3001891824100645,-0.21439899949986255,0.14897192920248514,0.0631074260684149,0.038188956418008596,-0.019719471264977785,-0.008033761112759021,0.0,0.0
lime,2061,-1.5821043473610086,0.5410102631461143,-0.4212094843542476,0.3166691744466517,0.3152310566934779,-0.2310986664785352,0.051825653311549306,0.013569989155924741,-0.011286025207286067,-0.005872108116013854,0.0,0.0
lime,2062,-1.6589860750859993,-0.5284762244605913,0.4283497248570592,0.3485424725798642,-0.265596737398089,-0.18374400135824104,0.16562232841341432,0.07695237895497697,0.006338752288099695,0.006221272777259946,0.0,0.0
lime,2063,-1.6222901183381953,-0.5548959369911567,-0.468934372323163,0.3656028400075826,-0.3045302924104095,0.1756228346348582,-0.1685630512951968,0.09717638261670078,-0.017684290025752596,-0.008408666075258666,0.0,0.0
lime,2064,-1.675318919189942,0.40995037510066834,0.29669846160420116,-0.18735997920709735,0.16004144857757757,0.052865556790866276,0.0338222117722599,-0.024677849890680614,-0.0172450445082624,0.01598092953784444,0.0,0.0
lime,2065,-1.6302351145062448,-0.5282878658397441,-0.28669216235876843,0.15612271085778193,-0.13033561730936968,-0.11093786409930403,-0.03328794751277501,0.015504832791498589,-0.014577610193049215,-0.004169485915231562,0.0,0.0
lime,2066,1.584650623575196,0.4157062493329346,-0.26532325070978713,0.25689844670335443,0.16370811439020777,-0.15161071215540212,0.15072637174941297,0.06037813664090903,-0.05047256238122528,0.02092089670217242,0.0,0.0
lime,2067,-1.5812635456673207,-0.452995444572082,-0.30206830003639,0.2932535397050201,-0.19920352088046608,0.15876671689323757,0.061784928130050674,-0.02449708414748957,0.023424944857596195,-0.010193966792696506,0.0,0.0
lime,2068,-1.6231063912300663,0.561529528087613,-0.5411865952221274,-0.45552534489101887,-0.23025912691407108,-0.19375488996409163,0.11311003915648365,0.05527478950724561,0.02970110094249909,-0.016974947977220697,0.0,0.0
lime,2069,-1.5480347570546782,0.5256251310476164,-0.4806037081165638,0.3351343867848096,-0.28557870371016963,-0.24132370033717154,-0.04193652669276214,-0.02738376437281077,-0.02156948524149331,-0.016035623335080185,0.0,0.0
lime,2070,-1.661959778420232,-0.4435096517468057,0.35168058875128566,-0.28515972616719176,-0.22049495328385663,0.14866711890894727,-0.04708316531900134,0.03424765781134783,0.03102977686081719,-0.005581109967327672,0.0,0.0
lime,2071,-1.577676765311054,0.5711462524877636,-0.2869657199155373,-0.16421033274487518,-0.11429629461819475,-0.057933717207487835,-0.0345204199236874,-0.030627940324554542,0.023902560383911114,-0.007148727886466592,0.0,0.0
lime,2072,-1.6770020485355586,0.5509031249951688,0.41639600962981294,-0.27925445133466553,-0.2169575109500107,-0.19631853389531476,0.0985650553168399,-0.035934971118954336,0.015441318195709099,0.003053022270223769,0.0,0.0
lime,2073,-1.7265489191729086,0.5442175115517123,0.4324245061603267,-0.29959255355572656,0.14938974703497182,0.05925802811764156,-0.03582691804712068,0.01890780017018145,-0.015560153246149273,-0.002780635540985474,0.0,0.0
lime,2074,-1.5745921835326904,-0.5040126781974507,0.3765943503710301,0.2776567309804187,-0.16390082407478096,0.14622554672613772,0.04829734228696889,-0.02876090853230469,0.0071767600165903115,0.006076693079208314,0.0,0.0
lime,2075,-1.6416561964248964,-0.5341605154634343,0.41268695493798646,0.28648839189015857,-0.269828347553796,0.18798443754174618,0.10181436522887072,0.05799534433689532,-0.055846592816709395,-0.025512167422852422,0.0,0.0
lime,2076,-1.7175769225690534,-0.5319226770913308,-0.43589392023577495,-0.2746480284180936,-0.18003192983716879,-0.07359188791825522,0.06510985141996616,-0.045266485278597175,-0.020517321775884084,0.01027262255095232,0.0,0.0
lime,2077,-1.6243270318255882,-0.5573712031839136,-0.4994930136054926,-0.4689387710159832,-0.2961631736283933,0.19203220706127908,-0.17505566973961795,-0.04496192267909682,-0.009472588365006437,0.008400296674599921,0.0,0.0
lime,2078,-1.576226749637928,0.5473172974604555,0.4056208145526987,-0.20481040019649924,-0.19744226018387437,0.16424096706047342,0.08165761313829155,-0.025803058532910584,0.003590653028147531,0.00010186447732536132,0.0,0.0
lime,2079,-1.6335853134162597,0.4164668358253139,0.16571679935096373,-0.15984329532072106,0.14259554247056502,0.09345485004482895,0.08803276115883509,-0.029947110353430825,0.025324953762496185,-0.010949393824281025,0.0,0.0
lime,2080,-1.5734190028947534,-0.532052537648973,0.4160393366841887,0.33673099126452444,-0.2789297151985205,0.1677987584160567,-0.16426982291598294,0.07737659338864589,-0.030095950905579722,0.029990863706844225,0.0,0.0
lime,2081,-1.5413435167358234,-0.5013228678562984,0.27073078981753435,-0.25880890711186344,-0.2024079820071784,-0.1972406795560934,-0.09415396066798924,0.059140155113404515,-0.025164596553329224,-0.0015086357601828537,0.0,0.0
lime,2082,-1.5041459980451086,0.5528089990665915,0.41620869236661945,-0.27054026813253207,-0.20551933461735872,0.12974408567541904,-0.059315079649405515,0.05927284738564784,0.008455263692131893,0.003836467080530559,0.0,0.0
lime,2083,-1.6424538274987754,0.5647593971231595,0.4201219741667953,-0.30076348744279396,0.28033840059137793,-0.2149298759031738,-0.1324295866020584,0.04638100835575207,0.03253383829840455,0.012831728337905827,0.0,0.0
lime,2084,-1.7038271154702138,0.42628574725446405,-0.3114020696589348,-0.18641828175576503,-0.17201848709787085,0.13373012778801133,-0.07049957156786951,0.06791533440030476,-0.02723062577681227,-0.00950367092964547,0.0,0.0
lime,2085,-1.6414593677394351,-0.5175643941660097,0.4037911616012235,-0.2940809420835199,0.2637982035876318,-0.2106723960955885,0.0757361972668316,0.061574283279306245,-0.031661543126536934,0.004431455204510208,0.0,0.0
lime,2086,-1.541999201333598,0.555323276173244,0.41810246389818123,0.331091622813919,-0.2915047808869457,-0.22894875727113836,0.04243520466368604,-0.03146067810110021,0.02861419960617651,0.008998087263292504,0.0,0.0
lime,2087,-1.7198983765015352,0.4037508871063634,-0.3076876903991313,0.261980896120058,-0.1729730691653043,0.1680610990136965,0.16570762904659217,0.047058062992832515,0.04015852547670739,0.002072996415519711,0.0,0.0
lime,2088,-1.5744210093633568,0.39729507159526406,-0.30184231613207435,-0.1895411627083108,0.14245393384862115,0.0829962026782912,-0.05736898479513298,0.05400550925338109,-0.009339210354006592,0.00035715665825788523,0.0,0.0
lime,2089,-1.6656875642877755,-0.5517560444827175,-0.5396169705939764,-0.2828100752202151,-0.2184314862696209,-0.1598580917957396,-0.11013412713911055,-0.06525441018297781,-0.02273534947417023,0.007613583098065935,0.0,0.0
lime,2090,-1.6156181554287006,0.5851689902899709,-0.44741905088604944,-0.25460855150409517,-0.20382594072446558,-0.1532924113501705,-0.056542218985818245,-0.04988936734995142,-0.011016054199476143,0.0017920791004230213,0.0,0.0
lime,2091,-1.586732750777804,-0.5115123890594069,0.428602449280999,0.3412107059484003,-0.2648923623891103,-0.18579525012201195,0.054509388105620254,0.03866164331674695,0.007411852058381917,0.0015122878031198805,0.0,0.0
lime,2092,-1.6188208078400836,0.5515149708543875,0.4121133843644441,0.3391218921641424,-0.22592302642331427,-0.18483431302402348,0.08254708343295908,0.05768867458522267,0.023446678695729,-0.010551942612118349,0.0,0.0
lime,2093,-1.6354629779219856,-0.5058869376318473,0.36281129947880597,-0.2773796480025628,-0.2063105728603395,-0.1387733609570839,-0.13848629044448707,-0.1052198680928806,-0.017733456427043527,0.007403629163291524,0.0,0.0
lime,2094,-1.6093772427635216,-0.5483436314100948,-0.2911635876497622,-0.2679123379789097,0.15643187883489576,-0.12609339377837997,-0.0484982631738488,0.02756044959254549,0.016660706158393525,0.002081099588233048,0.0,0.0
lime,2095,-1.7573052465899341,-0.5292382174593202,0.41896269220187865,0.31383081073415664,-0.2439899633993815,0.16743656522603265,-0.1237539444101036,0.07368985302734997,-0.07133193355514003,0.007791953358016078,0.0,0.0
lime,2096,-1.6007439825190386,-0.5584014477400533,-0.27048465434347985,-0.1741685334141559,0.1593903425307687,-0.15190052124505676,-0.13329879210049544,-0.056017012691435844,-0.004272875365201219,0.0034598376070844594,0.0,0.0
lime,2097,-1.6551232135704774,-0.5315191444272465,-0.5205677937809292,-0.20238314561361131,0.1447711183130001,-0.10144132131854984,-0.04944370850330867,-0.009042896326791816,0.0033689725274215574,-0.0011164156399388254,0.0,0.0
lime,2098,-1.5923565167919678,-0.2917694293254784,-0.24071096853277726,-0.22518558292647167,0.13099492801065188,-0.11261604527427195,-0.04670418638963309,0.009399231755540114,-0.00871730185114557,-0.006013848778110741,0.0,0.0
lime,2099,-1.6264729626704582,0.5488666795712247,-0.3848054746816961,-0.24342736558309938,-0.2354255047558673,-0.16719833541438356,-0.04714212362221033,-0.043870148206673724,-0.02090425419625128,-0.017284352871764264,0.0,0.0
lime,2100,-1.6042985359288062,-0.544905153729527,-0.5276170516439147,-0.3033437087694484,-0.22570634720607116,-0.11030741098858718,-0.06655546490293211,0.0270755469765866,0.0024029769634459452,-0.0021363495749722357,0.0,0.0
lime,2101,1.5971446824520408,-0.5556415250090316,-0.5182345170363881,0.3961472601248272,-0.2630617026773744,-0.2495152702277983,0.1902800094954878,0.09820585845594529,0.03877831806198152,-0.010579404246880935,0.0,0.0
lime,2102,-1.689296598120505,-0.5229746402662034,-0.26495711591134424,0.25473846308069825,-0.2262058308183092,-0.12372983411330235,-0.11604845019869431,0.020932556814082987,0.0032401156864282007,0.002704818140244801,0.0,0.0
lime,2103,-1.573554294766296,0.5342305439717182,0.41035088965881356,-0.20829769352937014,0.12384560182131378,0.10425415970257067,0.05707748314447426,0.037206324175468784,-0.028404760271052,0.004353201005960711,0.0,0.0
lime,2104,-1.6620433184042671,-0.557308272387964,-0.42545314866341294,-0.26947161886407217,0.15641966629946347,-0.14837375719695528,-0.05160858161179686,0.0388242895717545,-0.018143675729239396,0.003781882000348646,0.0,0.0
lime,2105,1.6731964674401514,0.557154213976872,-0.4164489809143191,0.2869919492197868,0.2519260182705934,-0.18720166238135796,-0.11781956185627197,0.020400478823115454,-0.018764419440267768,0.014251467819168829,0.0,0.0
